gaia_source_id
3946945413106333696
1696798367260229376
1920113512486282240
1385293808145621504
2135550755683407232
4342464209753404416
1756741374681702784
6243841249531772800
1603662211901473408
3830897080395058048
151499478104075008
5040416186560252416
4963614887043956096
146487556211644544
3459372646830687104
2080063931448749824
1773355403397635968
1986772848034988544
102082477749475200
1092230803510960640
2256800156348230400
777254360337133312
3205095125321700480
2835207319109249920
704967037090946688
1004358968092652544
3507879565090229888
2939555954747554176
3740176925743650688
2500064286492779264
1700658653802527104
2495420602212048640
2630155547353593216
156917493449670656
5495052596695570816
6794047652729201024
3895649725336884736
1759623813132980864
3924009634910406912
1193071962699902336
625137162857354880
96530596864007552
58200934326315136
353030751066772480
438899345022759424
438444868763388800
439327501725338752
412783469966211456
1579929906250111232
2160951157908163968
2651390587219807744
3022099969137163904
3770419611540574080
3758629479636689536
4154598526336121600
3030262468592291072
2367734656180397952
3179036008830848
5201175987817179136
145203159127518336
5213167330349528064
5201360671411974912
3105507886130792448
4263752921128319616
4285511294172309504
3107255598526406912
3101974231859723776
3101145195794755072
4256135160951556480
4255957040079935488
3120058170178779392
3120002649138831360
4287820848378092672
3120122805143587328
3107471240236703104
4285572454508522496
4283597937777249408
3105404467618982272
4285689616891369600
4286437357841760000
4284721191974346752
4284680029006075648
4285073581136130560
4263427117767106816
4477300378701511296
3020494716521521152
4213081309275729792
4477340334766250496
3113201890547554432
3125611120515388800
4285684673395749120
3107267177757848576
4287832775526476800
4285571629874670080
3326541506073371776
1550299304833675392
5514929155583865216
151374202498079872
3011005587574818432
5017319806652067072
3971777500966832384
6387058411482257536
3786541956697428224
3600975145895223040
3698079992771142784
3810098271767907840
3701123406596146048
3701015375282968064
3897048338487064064
3817000078053804672
3909373932553827072
6826271727199243264
6839540362940861568
2597400855444243840
2600942622915012608
2615281560211505408
2621545958991110144
658607950370340608
636363799347569408
6294955311720593024
3608139421926380544
3610090784483619456
3616620814104819328
3614661419960402944
3630680754621236096
2576563907506735232
2580848395082660992
2582617711154563968
3680103286893920768
3393939026234131584
3882879683758393344
6259263137059042048
149629483705467008
2222540228723911168
684992690384102528
4848140361962951552
5413438219396893568
772430527947893632
4393265392167891712
6468968316900356736
6825822095663585536
4673947174316727040
385334230892516480
5091077112523802112
4780294722094459904
3288082758293022848
2979590513145784192
5168359139139252352
5617244278837970816
2940856402123426176
939072613334579328
4980466929964496128
4634528720388462592
4915139584039259392
4933912198893332224
5144740907820131840
5701750711020088192
577602496345490176
4893118771316702720
3187115498866675456
4827532078086044416
1022456104850892928
654687847820642560
3094290054327367168
1040827088726734976
5664814198431308288
5452743423618768000
5412250540681250560
1446540213584440704
1372215976327300480
3855208897392952192
1428030622526979968
4540061704988054400
732857558276385664
5339892367683264384
2200501793758177152
3478160727866058368
4017860992519744384
3928391218812375808
3735000631158990976
3732539683617410816
3738099879558957952
3657653114880309248
6322070093095493504
1428427236986209024
4572835535272064768
5975663354131618304
5951824121022278144
5925209583053212800
5946986063684477056
5955305209191546112
1439069444391326208
1637645127018395776
2118424350249708800
4282578724832056576
6562924609150908416
2627117287488522240
4937000898855759104
2603090003484152064
6553614253923452800
2824770686019003904
76868614540049408
354077348697687424
1803475188714186368
6781117812601143168
2643842302456085888
457317534880081152
6011522757643074304
6244440552088537600
2784120641627589760
823228721066990720
522863309964987520
4550763526539955712
1928431764627661440
2086512227851023872
1499514786891168640
1014520826353577088
1340497608486742400
179498266829041664
381592313648387200
1849786481031300608
1334573817793362560
365426679516816512
1380825667768742144
869913435026514688
770622651659107712
846946629987527168
1808938730710633984
3167323052618369408
111322601672419712
3668036348641580288
1159336403336463872
363702817083391232
359058441314838528
1510191594552968832
3096441729861716224
4583004815239650176
356348286886230272
893550942158776832
1810218734055374720
3094733088793018240
1541532207133249920
2133946843094378752
324889227693298560
3169391577586325120
1291120362349158016
1962153854973972096
4290415081653653632
583455604761166848
601321985813952000
1506159170017461888
4270547520706275328
4177560894633502720
1835842749465226368
4606030169272920320
3151961363348862720
316706322857704960
128623485853170432
323386882492982144
3383298227579280640
4593808272896243328
3385777286999240576
4483640815570090368
277493615044741376
2241743203599727744
1925321658546436352
359678187913760384
256580182331399296
255397142179844224
4092190177629426816
3279418602369232000
1757302881526250496
852608874351434752
1358614983131339392
675443053940533760
3080104185367102592
2129256395211984000
3291455819447952768
1891507552824189568
898130030131443584
3540018633568783488
6771939433131924096
6771149120491232768
4083840142695803520
6803000980210856704
6805149288493408640
6858088299469303168
2327000400367097984
6127982342061605120
3483636295772522880
3492502001623237888
3483606402800185728
6657994706683397504
5911182735242698496
6287125101007614080
5656896924435896832
6134228079203074176
6661242835829891584
6638230431120193280
6805886373600546176
4906145613282734208
3498553232585634816
2398227794405981568
6640975950310072960
4904523077718046720
6441034841743467776
6771542097119292928
6194574671813047424
5472386851683941376
5605481703444311040
2937583121652951936
2894378838731535872
2919151080524391552
5603100779728361088
2905983466705521792
2907577758566408960
2926039005480063616
4919771654727611008
6658373007402886400
6638412919991750912
4919770108539385472
4899428146994060800
6850309426503755520
5608644895310998272
5631530950664938240
3465357945752055040
6087996849371141248
5592019557950033536
6144125887172751232
5094406193214399616
6128363666439822208
3538256769264276480
2966680597368750720
2596986648798061952
4890849134501995392
6806639397331208320
4891362198412001408
5632704511826797824
6766134630213144704
5582647836223843840
6144060260072337024
4904279261014267648
6445881974332225536
6288858347945925504
5605119586158973440
4710594412266148352
2594869603582993792
3545653561942122368
5082914338199586560
4877426575724467456
5466556141521710592
6767008363999712512
4083159643769233408
5233604915060520576
3979226627820659072
3786035184916139136
4716158250340258944
5341787994441794176
5341673851394297600
3799626935341796096
3923915248709126144
